CMPD_CHEMBLID,exp,smiles,wACSF_Rad0_0,wACSF_Rad0_1,wACSF_Rad0_2,wACSF_Rad1_0,wACSF_Rad1_1,wACSF_Rad1_2,wACSF_Rad2_0,wACSF_Rad2_1,wACSF_Rad2_2,wACSF_Rad3_0,wACSF_Rad3_1,wACSF_Rad3_2,wACSF_Rad4_0,wACSF_Rad4_1,wACSF_Rad4_2,wACSF_Rad5_0,wACSF_Rad5_1,wACSF_Rad5_2,wACSF_Rad6_0,wACSF_Rad6_1,wACSF_Rad6_2,wACSF_Rad7_0,wACSF_Rad7_1,wACSF_Rad7_2,wACSF_Rad8_0,wACSF_Rad8_1,wACSF_Rad8_2,wACSF_Rad9_0,wACSF_Rad9_1,wACSF_Rad9_2,wACSF_Rad10_0,wACSF_Rad10_1,wACSF_Rad10_2,wACSF_Rad11_0,wACSF_Rad11_1,wACSF_Rad11_2,wACSF_Rad12_0,wACSF_Rad12_1,wACSF_Rad12_2,wACSF_Rad13_0,wACSF_Rad13_1,wACSF_Rad13_2,wACSF_Rad14_0,wACSF_Rad14_1,wACSF_Rad14_2,wACSF_Rad15_0,wACSF_Rad15_1,wACSF_Rad15_2,wACSF_Rad16_0,wACSF_Rad16_1,wACSF_Rad16_2,wACSF_Rad17_0,wACSF_Rad17_1,wACSF_Rad17_2,wACSF_Rad18_0,wACSF_Rad18_1,wACSF_Rad18_2,wACSF_Rad19_0,wACSF_Rad19_1,wACSF_Rad19_2,wACSF_Rad20_0,wACSF_Rad20_1,wACSF_Rad20_2,wACSF_Rad21_0,wACSF_Rad21_1,wACSF_Rad21_2,wACSF_Rad22_0,wACSF_Rad22_1,wACSF_Rad22_2,wACSF_Rad23_0,wACSF_Rad23_1,wACSF_Rad23_2,wACSF_Rad24_0,wACSF_Rad24_1,wACSF_Rad24_2,wACSF_Ang0_0,wACSF_Ang0_1,wACSF_Ang0_2,wACSF_Ang1_0,wACSF_Ang1_1,wACSF_Ang1_2,wACSF_Ang2_0,wACSF_Ang2_1,wACSF_Ang2_2,wACSF_Ang3_0,wACSF_Ang3_1,wACSF_Ang3_2,wACSF_Ang4_0,wACSF_Ang4_1,wACSF_Ang4_2,wACSF_Ang5_0,wACSF_Ang5_1,wACSF_Ang5_2,wACSF_Ang6_0,wACSF_Ang6_1,wACSF_Ang6_2,wACSF_Ang7_0,wACSF_Ang7_1,wACSF_Ang7_2,wACSF_Ang8_0,wACSF_Ang8_1,wACSF_Ang8_2,wACSF_Ang9_0,wACSF_Ang9_1,wACSF_Ang9_2,wACSF_Ang10_0,wACSF_Ang10_1,wACSF_Ang10_2,wACSF_Ang11_0,wACSF_Ang11_1,wACSF_Ang11_2,wACSF_Ang12_0,wACSF_Ang12_1,wACSF_Ang12_2,wACSF_Ang13_0,wACSF_Ang13_1,wACSF_Ang13_2,wACSF_Ang14_0,wACSF_Ang14_1,wACSF_Ang14_2,wACSF_Ang15_0,wACSF_Ang15_1,wACSF_Ang15_2,wACSF_Ang16_0,wACSF_Ang16_1,wACSF_Ang16_2,wACSF_Ang17_0,wACSF_Ang17_1,wACSF_Ang17_2,wACSF_Ang18_0,wACSF_Ang18_1,wACSF_Ang18_2,wACSF_Ang19_0,wACSF_Ang19_1,wACSF_Ang19_2,wACSF_Ang20_0,wACSF_Ang20_1,wACSF_Ang20_2,wACSF_Ang21_0,wACSF_Ang21_1,wACSF_Ang21_2,wACSF_Ang22_0,wACSF_Ang22_1,wACSF_Ang22_2,wACSF_Ang23_0,wACSF_Ang23_1,wACSF_Ang23_2,wACSF_Ang24_0,wACSF_Ang24_1,wACSF_Ang24_2,wACSF_Ang25_0,wACSF_Ang25_1,wACSF_Ang25_2,wACSF_Ang26_0,wACSF_Ang26_1,wACSF_Ang26_2,wACSF_Ang27_0,wACSF_Ang27_1,wACSF_Ang27_2
4012,CHEMBL570192,2.86,C[C@H](Oc1nc(Nc2cc(C)[nH]n2)c(C)nc1C#N)c3ccc(F)cn3,42.0,0.0,0.0,42.0,0.0,0.0,42.0,0.0,0.0,42.0,0.0,0.0,42.0,0.0,0.0,40.0,2.0,0.0,30.0,12.0,0.0,36.0,6.0,0.0,22.0,10.0,10.0,22.0,11.0,9.0,32.0,9.0,1.0,42.0,0.0,0.0,42.0,0.0,0.0,42.0,0.0,0.0,42.0,0.0,0.0,39.0,3.0,0.0,31.0,11.0,0.0,40.0,2.0,0.0,29.0,13.0,0.0,28.0,14.0,0.0,42.0,0.0,0.0,42.0,0.0,0.0,42.0,0.0,0.0,42.0,0.0,0.0,42.0,0.0,0.0,42.0,0.0,0.0,18.0,23.0,1.0,1.0,12.0,29.0,7.0,35.0,0.0,42.0,0.0,0.0,42.0,0.0,0.0,42.0,0.0,0.0,42.0,0.0,0.0,42.0,0.0,0.0,42.0,0.0,0.0,42.0,0.0,0.0,42.0,0.0,0.0,42.0,0.0,0.0,42.0,0.0,0.0,42.0,0.0,0.0,41.0,1.0,0.0,28.0,14.0,0.0,42.0,0.0,0.0,42.0,0.0,0.0,42.0,0.0,0.0,42.0,0.0,0.0,42.0,0.0,0.0,42.0,0.0,0.0,42.0,0.0,0.0,42.0,0.0,0.0,42.0,0.0,0.0,42.0,0.0,0.0,42.0,0.0,0.0
4013,CHEMBL2152915,3.8,CO[C@@H]1CC[C@@]2(CC1)Cc3ccc(cc3C24N=C(C)C(=N4)N)c5cc(Cl)cc(c5)C#N,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,54.0,2.0,0.0,55.0,1.0,0.0,54.0,2.0,0.0,37.0,18.0,1.0,34.0,14.0,8.0,41.0,12.0,3.0,50.0,5.0,1.0,55.0,1.0,0.0,55.0,1.0,0.0,56.0,0.0,0.0,55.0,1.0,0.0,45.0,11.0,0.0,49.0,7.0,0.0,49.0,6.0,1.0,42.0,13.0,1.0,51.0,5.0,0.0,55.0,1.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,21.0,32.0,3.0,9.0,16.0,31.0,26.0,26.0,4.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,53.0,3.0,0.0,41.0,15.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0
4014,CHEMBL2035037,2.5,Cn1cnc2c(c3ccc(cc3)C4(N)CCC4)c(ccc12)c5ccccc5,50.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,48.0,2.0,0.0,50.0,0.0,0.0,48.0,2.0,0.0,29.0,18.0,3.0,25.0,17.0,8.0,41.0,8.0,1.0,49.0,1.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,46.0,4.0,0.0,47.0,3.0,0.0,46.0,4.0,0.0,40.0,9.0,1.0,47.0,3.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,24.0,25.0,1.0,11.0,22.0,17.0,27.0,23.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,49.0,1.0,0.0,40.0,10.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0
4015,CHEMBL2059198,-0.62,CC(C)NC(=O)c1cc2c(c(cnc2[nH]1)c3cncc(c3)C(=O)O)n4ccc(n4)C(F)(F)F,50.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,48.0,2.0,0.0,27.0,21.0,2.0,29.0,20.0,1.0,44.0,6.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,48.0,2.0,0.0,45.0,5.0,0.0,46.0,4.0,0.0,47.0,3.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,28.0,22.0,0.0,13.0,16.0,21.0,26.0,24.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,41.0,9.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0
4016,CHEMBL1923433,0.02,Cc1[nH]c(C(=O)NC2CCN(CC2)c3ncc(s3)C(=O)O)c(Cl)c1Cl,41.0,0.0,0.0,41.0,0.0,0.0,41.0,0.0,0.0,41.0,0.0,0.0,40.0,1.0,0.0,37.0,4.0,0.0,26.0,15.0,0.0,33.0,8.0,0.0,28.0,6.0,7.0,23.0,9.0,9.0,28.0,10.0,3.0,33.0,6.0,2.0,36.0,1.0,4.0,39.0,2.0,0.0,41.0,0.0,0.0,36.0,5.0,0.0,25.0,15.0,1.0,32.0,9.0,0.0,34.0,7.0,0.0,30.0,11.0,0.0,31.0,10.0,0.0,39.0,2.0,0.0,39.0,2.0,0.0,41.0,0.0,0.0,41.0,0.0,0.0,41.0,0.0,0.0,6.0,32.0,3.0,4.0,17.0,20.0,34.0,7.0,0.0,41.0,0.0,0.0,41.0,0.0,0.0,41.0,0.0,0.0,41.0,0.0,0.0,41.0,0.0,0.0,41.0,0.0,0.0,41.0,0.0,0.0,41.0,0.0,0.0,41.0,0.0,0.0,41.0,0.0,0.0,41.0,0.0,0.0,39.0,2.0,0.0,32.0,9.0,0.0,41.0,0.0,0.0,41.0,0.0,0.0,41.0,0.0,0.0,41.0,0.0,0.0,41.0,0.0,0.0,41.0,0.0,0.0,41.0,0.0,0.0,41.0,0.0,0.0,41.0,0.0,0.0,41.0,0.0,0.0,41.0,0.0,0.0
4017,CHEMBL1809050,1.8,COc1cc(OC2CCNCC2)ccc1Nc3ncc(Cl)c(n3)c4cnc5ccccn45,55.0,0.0,0.0,55.0,0.0,0.0,55.0,0.0,0.0,55.0,0.0,0.0,55.0,0.0,0.0,53.0,2.0,0.0,43.0,12.0,0.0,52.0,3.0,0.0,30.0,17.0,8.0,24.0,22.0,9.0,42.0,12.0,1.0,51.0,4.0,0.0,54.0,0.0,1.0,54.0,1.0,0.0,55.0,0.0,0.0,53.0,2.0,0.0,32.0,23.0,0.0,50.0,5.0,0.0,39.0,16.0,0.0,37.0,18.0,0.0,53.0,2.0,0.0,52.0,3.0,0.0,53.0,2.0,0.0,55.0,0.0,0.0,55.0,0.0,0.0,55.0,0.0,0.0,11.0,41.0,3.0,4.0,30.0,21.0,37.0,17.0,1.0,55.0,0.0,0.0,55.0,0.0,0.0,55.0,0.0,0.0,55.0,0.0,0.0,55.0,0.0,0.0,55.0,0.0,0.0,55.0,0.0,0.0,55.0,0.0,0.0,55.0,0.0,0.0,55.0,0.0,0.0,55.0,0.0,0.0,51.0,4.0,0.0,43.0,12.0,0.0,55.0,0.0,0.0,55.0,0.0,0.0,55.0,0.0,0.0,55.0,0.0,0.0,55.0,0.0,0.0,55.0,0.0,0.0,55.0,0.0,0.0,55.0,0.0,0.0,55.0,0.0,0.0,55.0,0.0,0.0,55.0,0.0,0.0
4018,CHEMBL1610669,2.67,CC(C)CCOc1ccc(N)cc1,30.0,0.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0,28.0,2.0,0.0,19.0,11.0,0.0,30.0,0.0,0.0,23.0,5.0,2.0,20.0,8.0,2.0,25.0,4.0,1.0,28.0,2.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0,27.0,3.0,0.0,21.0,9.0,0.0,30.0,0.0,0.0,25.0,5.0,0.0,23.0,7.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,20.0,10.0,0.0,26.0,4.0,30.0,0.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0,24.0,6.0,0.0,26.0,4.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0
4019,CHEMBL2314383,3.7,CC(C)c1ccc(Sc2cnc(O)c(c2)C(=O)NCc3ccccc3)cc1,49.0,0.0,0.0,49.0,0.0,0.0,49.0,0.0,0.0,49.0,0.0,0.0,49.0,0.0,0.0,47.0,2.0,0.0,29.0,20.0,0.0,47.0,2.0,0.0,29.0,18.0,2.0,27.0,17.0,5.0,41.0,7.0,1.0,48.0,1.0,0.0,46.0,3.0,0.0,46.0,3.0,0.0,49.0,0.0,0.0,46.0,3.0,0.0,34.0,15.0,0.0,49.0,0.0,0.0,42.0,6.0,1.0,36.0,12.0,1.0,45.0,4.0,0.0,49.0,0.0,0.0,44.0,5.0,0.0,49.0,0.0,0.0,49.0,0.0,0.0,49.0,0.0,0.0,22.0,26.0,1.0,13.0,29.0,7.0,24.0,25.0,0.0,49.0,0.0,0.0,49.0,0.0,0.0,49.0,0.0,0.0,49.0,0.0,0.0,49.0,0.0,0.0,49.0,0.0,0.0,49.0,0.0,0.0,49.0,0.0,0.0,49.0,0.0,0.0,49.0,0.0,0.0,49.0,0.0,0.0,49.0,0.0,0.0,41.0,8.0,0.0,49.0,0.0,0.0,49.0,0.0,0.0,49.0,0.0,0.0,49.0,0.0,0.0,49.0,0.0,0.0,49.0,0.0,0.0,49.0,0.0,0.0,49.0,0.0,0.0,49.0,0.0,0.0,49.0,0.0,0.0,49.0,0.0,0.0
4020,CHEMBL209689,1.29,Cc1ccc2c(c1)c(c(C)n2CC(=O)O)c3ccnc4c(C)cccc34,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,45.0,1.0,0.0,45.0,1.0,0.0,27.0,19.0,0.0,41.0,5.0,0.0,26.0,10.0,10.0,25.0,10.0,11.0,36.0,10.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,43.0,3.0,0.0,32.0,14.0,0.0,40.0,6.0,0.0,31.0,15.0,0.0,30.0,15.0,1.0,40.0,6.0,0.0,45.0,1.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,16.0,29.0,1.0,1.0,28.0,17.0,22.0,24.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,44.0,2.0,0.0,35.0,11.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0
4021,CHEMBL2036584,3.1,Fc1ccccc1Nc2oc(nn2)C(=O)Nc3ccc(Oc4cccnc4)nc3,42.0,0.0,0.0,42.0,0.0,0.0,42.0,0.0,0.0,42.0,0.0,0.0,42.0,0.0,0.0,40.0,2.0,0.0,42.0,0.0,0.0,34.0,8.0,0.0,15.0,17.0,10.0,16.0,18.0,8.0,33.0,9.0,0.0,42.0,0.0,0.0,42.0,0.0,0.0,42.0,0.0,0.0,42.0,0.0,0.0,40.0,2.0,0.0,24.0,18.0,0.0,41.0,1.0,0.0,24.0,18.0,0.0,26.0,16.0,0.0,41.0,1.0,0.0,42.0,0.0,0.0,42.0,0.0,0.0,42.0,0.0,0.0,42.0,0.0,0.0,42.0,0.0,0.0,2.0,27.0,13.0,3.0,22.0,17.0,38.0,4.0,0.0,42.0,0.0,0.0,42.0,0.0,0.0,42.0,0.0,0.0,42.0,0.0,0.0,42.0,0.0,0.0,42.0,0.0,0.0,42.0,0.0,0.0,42.0,0.0,0.0,42.0,0.0,0.0,42.0,0.0,0.0,42.0,0.0,0.0,35.0,7.0,0.0,35.0,7.0,0.0,42.0,0.0,0.0,42.0,0.0,0.0,42.0,0.0,0.0,42.0,0.0,0.0,42.0,0.0,0.0,42.0,0.0,0.0,42.0,0.0,0.0,42.0,0.0,0.0,42.0,0.0,0.0,42.0,0.0,0.0,42.0,0.0,0.0
4022,CHEMBL12610,2.4,CN(C)CCCOc1nn(Cc2ccccc2)c3ccccc13,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,32.0,14.0,0.0,41.0,5.0,0.0,28.0,13.0,5.0,25.0,15.0,6.0,40.0,5.0,1.0,45.0,1.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,43.0,3.0,0.0,24.0,22.0,0.0,42.0,4.0,0.0,40.0,6.0,0.0,36.0,10.0,0.0,45.0,1.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,14.0,21.0,11.0,8.0,16.0,22.0,28.0,18.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,42.0,4.0,0.0,34.0,12.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0
4023,CHEMBL1508646,3.78,Cc1ccc(cc1)c2nnc(N3CCN(CC3)C(=O)c4occc4)c5ccccc25,52.0,0.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,30.0,22.0,0.0,45.0,7.0,0.0,28.0,14.0,10.0,24.0,18.0,10.0,38.0,12.0,2.0,52.0,0.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,48.0,4.0,0.0,28.0,24.0,0.0,47.0,5.0,0.0,36.0,15.0,1.0,33.0,15.0,4.0,45.0,7.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,18.0,31.0,3.0,10.0,20.0,22.0,43.0,8.0,1.0,52.0,0.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,50.0,2.0,0.0,42.0,10.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0
4024,CHEMBL185658,2.63,CC(=O)Nc1ccc(CNc2[nH]nc3cccc(Oc4ccc(cc4)S(=O)(=O)C)c23)cc1,54.0,0.0,0.0,54.0,0.0,0.0,54.0,0.0,0.0,54.0,0.0,0.0,54.0,0.0,0.0,51.0,3.0,0.0,45.0,9.0,0.0,49.0,5.0,0.0,29.0,17.0,8.0,25.0,21.0,8.0,42.0,9.0,3.0,52.0,2.0,0.0,51.0,2.0,1.0,51.0,3.0,0.0,54.0,0.0,0.0,52.0,2.0,0.0,33.0,21.0,0.0,51.0,3.0,0.0,38.0,16.0,0.0,37.0,17.0,0.0,53.0,1.0,0.0,53.0,1.0,0.0,54.0,0.0,0.0,54.0,0.0,0.0,54.0,0.0,0.0,54.0,0.0,0.0,16.0,37.0,1.0,13.0,20.0,21.0,27.0,27.0,0.0,54.0,0.0,0.0,54.0,0.0,0.0,54.0,0.0,0.0,54.0,0.0,0.0,54.0,0.0,0.0,54.0,0.0,0.0,54.0,0.0,0.0,54.0,0.0,0.0,54.0,0.0,0.0,54.0,0.0,0.0,54.0,0.0,0.0,52.0,2.0,0.0,45.0,9.0,0.0,54.0,0.0,0.0,54.0,0.0,0.0,54.0,0.0,0.0,54.0,0.0,0.0,54.0,0.0,0.0,54.0,0.0,0.0,54.0,0.0,0.0,54.0,0.0,0.0,54.0,0.0,0.0,54.0,0.0,0.0,54.0,0.0,0.0
4025,CHEMBL1778652,0.76,CCS(=O)(=O)c1ccc(c(C)c1)c2cc(ccc2CCC(=O)O)C(F)(F)F,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,45.0,1.0,0.0,32.0,13.0,1.0,29.0,16.0,1.0,35.0,11.0,0.0,45.0,1.0,0.0,43.0,3.0,0.0,45.0,1.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,42.0,4.0,0.0,45.0,1.0,0.0,41.0,5.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,16.0,30.0,0.0,9.0,17.0,20.0,23.0,23.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,33.0,13.0,0.0,45.0,1.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0
4026,CHEMBL407960,4.25,COc1ccc(OC)c(CNc2n[nH]c3ccnc(Oc4ccccc4)c23)c1,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,46.0,2.0,0.0,40.0,8.0,0.0,43.0,5.0,0.0,23.0,16.0,9.0,20.0,20.0,8.0,40.0,8.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,47.0,1.0,0.0,29.0,19.0,0.0,46.0,2.0,0.0,35.0,12.0,1.0,32.0,16.0,0.0,45.0,3.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,23.0,23.0,2.0,6.0,29.0,13.0,16.0,31.0,1.0,47.0,1.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,47.0,1.0,0.0,36.0,12.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0
4027,CHEMBL192943,0.56,CC(C)Cc1ccc(cc1)[C@H](C)C(=O)NS(=O)(=O)C,40.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,35.0,5.0,0.0,19.0,21.0,0.0,38.0,2.0,0.0,33.0,6.0,1.0,26.0,3.0,11.0,27.0,8.0,5.0,32.0,7.0,1.0,37.0,0.0,3.0,37.0,3.0,0.0,40.0,0.0,0.0,38.0,2.0,0.0,32.0,8.0,0.0,38.0,2.0,0.0,30.0,10.0,0.0,31.0,9.0,0.0,36.0,4.0,0.0,38.0,2.0,0.0,37.0,3.0,0.0,40.0,0.0,0.0,39.0,1.0,0.0,40.0,0.0,0.0,7.0,29.0,4.0,2.0,26.0,12.0,36.0,4.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,38.0,2.0,0.0,31.0,9.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0
4028,CHEMBL2325740,2.95,COCCC(NC(=O)C1(N)CCN(CC1)c2ncnc3[nH]ccc23)c4ccc(Cl)cc4,58.0,0.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0,54.0,4.0,0.0,58.0,0.0,0.0,56.0,2.0,0.0,40.0,15.0,3.0,33.0,19.0,6.0,45.0,11.0,2.0,55.0,3.0,0.0,57.0,1.0,0.0,57.0,1.0,0.0,58.0,0.0,0.0,55.0,3.0,0.0,46.0,12.0,0.0,55.0,3.0,0.0,51.0,7.0,0.0,46.0,12.0,0.0,52.0,6.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0,20.0,38.0,0.0,7.0,34.0,17.0,34.0,24.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0,51.0,7.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0
